symbol,timestamp,liq_long_count,liq_short_count,liq_long_usd_size,liq_short_usd_size,trade_long_count,trade_short_count,trade_long_usd_size,trade_short_usd_size,funding_rate
OPUSDT,2024-12-10 13:53:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,7,19,175445.1927988,554974.6394846,0.0001
ETHUSDT,2024-12-10 13:54:48,0,1,0.0,1865.92731,8,9,184436.30603199996,162576.02429,0.0001
XRPUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,1,5,11019.4695,60555.5851,0.0001
SOLUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,12,9,209214.90876000002,138154.08263000002,0.0001
LINKUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,1,0,10614.922499999999,0.0,0.0001
ADAUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,1,0.0,11149.04838,0.0001
TRXUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,3,0,62357.19965,0.0,0.0001
BNBUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,3,0,63152.02591999999,0.0,5.15e-05
SUIUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,1,0,11778.5486,0.0,-7.153e-05
HBARUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,1,0,15762.713560000002,0.0,0.0001
SUSHIUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,6,0.0,80385.1016,5.446e-05
ALGOUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,8.499e-05
FILUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,-3.449e-05
CRVUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
NEARUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
XLMUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,2,2,67119.9595,79202.51220000001,0.0001
SANDUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,1,0,11063.52,0.0,0.0001
RENDERUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,15,6,590348.2922,108328.4754,0.0001
FTMUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 13:54:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,11,28,246092.16440359998,704823.6323945002,0.0001
ETHUSDT,2024-12-10 13:55:48,0,2,0.0,1158.53392,7,27,116662.87512099999,516853.1462790002,0.0001
XRPUSDT,2024-12-10 13:55:48,0,4,0.0,9489.88496,0,9,0.0,128522.531,0.0001
SOLUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,15,10,233443.81465000001,140447.88538,0.0001
LINKUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,1,2,10801.9779,25310.0637,0.0001
ADAUSDT,2024-12-10 13:55:48,0,3,0.0,13659.215329999999,2,2,48835.06880000001,22611.2022,0.0001
TRXUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,3,7,44212.53206,101379.25196000001,0.0001
BNBUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,5,0.0,83759.17649000001,5.15e-05
SUIUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,1,0.0,10176.4,-7.153e-05
HBARUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,1,0,11871.83403,0.0,0.0001
LTCUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,1,0.0,15556.9056,0.0001
SUSHIUSDT,2024-12-10 13:55:48,0,1,0.0,25.104,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,0,0.0,0.0,5.446e-05
ALGOUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,0,0.0,0.0,8.499e-05
FILUSDT,2024-12-10 13:55:48,0,1,0.0,480.1038,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 13:55:48,0,1,0.0,244.3097116,2,3,21412.294199999997,38261.0443,-3.449e-05
CRVUSDT,2024-12-10 13:55:48,0,2,0.0,385.29179999999997,0,1,0.0,11770.905599999998,0.0001
NEARUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
XLMUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,2,0.0,25628.745600000002,0.0001
SANDUSDT,2024-12-10 13:55:48,0,1,0.0,25.76532,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,1,0.0,10974.880000000001,0.0001
FTMUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,1,0,12145.98,0.0,0.0001
OPUSDT,2024-12-10 13:55:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,12,11,409203.7587181,385623.5989205,0.0001
ETHUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,7,5,128703.28056700001,130380.15702,0.0001
XRPUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,4,2,76970.5445,30349.993800000004,0.0001
SOLUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,12,3,251556.12168000004,58378.220539999995,0.0001
LINKUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ADAUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,2,0,26774.63295,0.0,0.0001
TRXUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,2,1,84116.36351999998,20005.8432,0.0001
BNBUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,5.15e-05
SUIUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,-7.153e-05
HBARUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,1,0.0,10007.00928,0.0001
LTCUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SUSHIUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,5.446e-05
ALGOUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,8.499e-05
FILUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,-3.449e-05
CRVUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
NEARUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
XLMUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,1,0,14401.759680000001,0.0,0.0001
RENDERUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,2,0,26776.262,0.0,0.0001
OPUSDT,2024-12-10 13:56:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,39,27,994946.0078430998,928712.9312079998,0.0001
ETHUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,18,41,585782.642583,1022440.4033189997,0.0001
XRPUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,8,4,146673.3413,47601.4109,0.0001
SOLUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,10,11,144230.64841999998,225468.75978000002,0.0001
LINKUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ADAUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,1,1,10990.851990000001,11563.14252,0.0001
TRXUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,5,2,79716.01644,29411.36597,0.0001
BNBUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,2,0.0,30122.167999999998,5.15e-05
SUIUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,-7.153e-05
HBARUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,1,0,11502.979800000001,0.0,0.0001
SUSHIUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,5,0.0,90202.48668,0.0001
AVAXUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,1,0,12770.5856,0.0,5.446e-05
ALGOUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,8.499e-05
FILUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,2,0,25324.8669,0.0,-3.449e-05
CRVUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
NEARUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
XLMUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,5,0.0,115703.67493000001,0.0001
RENDERUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,1,0,13361.011999999999,0.0,0.0001
OPUSDT,2024-12-10 13:57:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,8,19,338073.81597279996,364944.6620315,0.0001
ETHUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,9,6,257149.64327500007,133042.79826299998,0.0001
XRPUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,3,11,38551.604100000004,164582.99639999997,0.0001
SOLUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,6,5,113650.94619999998,72336.09636,0.0001
LINKUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ADAUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,1,0.0,11555.03316,0.0001
TRXUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BNBUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,1,2,32265.53862,30524.30948,5.15e-05
SUIUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,-7.153e-05
HBARUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,1,0.0,10950.7385,0.0001
SUSHIUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,1,0,10812.5512,0.0,0.0001
UNIUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,2,0,47367.27,0.0,5.446e-05
ALGOUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,1,0.0,11737.97295,8.499e-05
FILUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,-3.449e-05
CRVUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
NEARUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
XLMUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,1,0,10330.616699999999,0.0,0.0001
SANDUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 13:58:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 13:59:48,0,1,0.0,194.79618,11,9,207531.49130130003,185449.76878840002,0.0001
ETHUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,7,14,346810.375426,327000.360323,0.0001
XRPUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,2,0,31235.2322,0.0,0.0001
SOLUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,2,10,22669.85152,141921.93167999998,0.0001
LINKUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,1,0.0,13448.8168,0.0001
ADAUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
TRXUSDT,2024-12-10 13:59:48,0,1,0.0,2118.49232,5,9,81105.14699000001,208759.19237,0.0001
BNBUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,1,3,12363.5397,66710.33004,5.15e-05
SUIUSDT,2024-12-10 13:59:48,0,1,0.0,655.8403965,3,0,32475.861210000003,0.0,-7.153e-05
HBARUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,1,0,13088.633450000001,0.0,0.0001
LTCUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,1,0.0,10295.753999999999,0.0001
SUSHIUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,1,1,17889.7364,14908.4625,5.446e-05
ALGOUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,8.499e-05
FILUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,-3.449e-05
CRVUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,1,0.0,10388.944640000002,0.0001
NEARUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
XLMUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 13:59:48,0,1,0.0,321.57509999999996,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,1,0,10027.5,0.0,0.0001
FTMUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 13:59:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,20,15,446919.7417745,588916.6320878,0.0001
ETHUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,10,14,332504.549817,266901.943948,0.0001
XRPUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,10,5,168084.75939999998,107996.3528,0.0001
SOLUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,5,5,65211.735740000004,87451.64280999999,0.0001
LINKUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ADAUSDT,2024-12-10 14:00:48,0,1,0.0,4.9557,0,0,0.0,0.0,0.0001
TRXUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,1,1,10542.8485,20984.156160000002,0.0001
BNBUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,4,1,53378.09664,31278.204270000002,7.404e-05
SUIUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,1,0.0,12765.998800000001,-2.884e-05
HBARUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,1,0,10005.83474,0.0,0.0001
LTCUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SUSHIUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,1,0.0,14807.0556,8.66e-05
ALGOUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,1,0,10049.564,0.0,0.0001
DOTUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FILUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,1,0.0,12773.792800000001,-7.48e-06
CRVUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,1,0,10008.650099999999,0.0,0.0001
NEARUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
XLMUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,1,1,18185.7975,12773.796,0.0001
FTMUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 14:00:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,16,28,363145.9405415,1465981.2726763,0.0001
ETHUSDT,2024-12-10 14:01:48,1,0,48.287459999999996,0.0,22,19,591422.7126959999,520642.044625,0.0001
XRPUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,2,1,24403.356,16332.9552,0.0001
SOLUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,12,5,369603.9245099999,65531.49518,0.0001
LINKUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ADAUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,2,1,49603.5468,11226.70848,0.0001
TRXUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,9,6,143343.96015,79989.13738,0.0001
BNBUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,4,2,55438.36365000001,22091.37558,7.404e-05
SUIUSDT,2024-12-10 14:01:48,0,1,0.0,43.7941296,0,5,0.0,77450.44161000001,-2.884e-05
HBARUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SUSHIUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,8.66e-05
ALGOUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FILUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,2,0,25114.368,0.0,0.0001
BCHUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,-7.48e-06
CRVUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,1,0,10062.378920000001,0.0,0.0001
NEARUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
XLMUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,14,0,435000.11230000004,0.0,0.0001
SANDUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,2,0.0,24526.8489,0.0001
AAVEUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,2,0,114834.4218,0.0,0.0001
FTMUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 14:01:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 14:02:48,0,1,0.0,1266.01319,14,18,514479.10982300004,813574.5114133,0.0001
ETHUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,11,9,338219.233664,181858.788379,0.0001
XRPUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,6,3,82069.56659999999,35079.9283,0.0001
SOLUSDT,2024-12-10 14:02:48,1,0,216.1945,0.0,8,1,132144.73092,12697.9433,0.0001
LINKUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,1,0,13278.0452,0.0,0.0001
ADAUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,1,0,23379.384080000003,0.0,0.0001
TRXUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,0,2,0.0,27248.08583,0.0001
BNBUSDT,2024-12-10 14:02:48,1,0,374.27508,0.0,3,1,36221.23365,34820.682,7.404e-05
SUIUSDT,2024-12-10 14:02:48,1,0,303.8016306,0.0,3,0,43833.44764,0.0,-2.884e-05
HBARUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SUSHIUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,3,0,44258.13,0.0,8.66e-05
ALGOUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FILUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,1,2,23457.84742,33044.78436,0.0001
ARBUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,0,0,0.0,0.0,-7.48e-06
CRVUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,0,1,0.0,10005.54332,0.0001
NEARUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,1,0,10149.136499999999,0.0,0.0001
XLMUSDT,2024-12-10 14:02:48,0,0,0.0,0.0,3,0,44937.000400000004,0.0,0.0001
